entry_time,exit_time,entry,tp_price,sl_price,exit,result,exit_reason,duration,duration_minutes,pnl
2025-05-28 03:45:00,2025-05-28 04:00:00,108998.6608,108630.97,109098.77,109098.77,Loss,SL,0 days 00:15:00,15.0,-100.0
2025-05-28 07:30:00,2025-05-28 08:30:00,108912.7794,108552.87,109010.77,109010.77,Loss,SL,0 days 01:00:00,60.0,-100.0
2025-05-28 08:30:00,2025-05-28 08:45:00,108912.7794,108552.87,109010.77,109010.77,Loss,SL,0 days 00:15:00,15.0,-100.0
2025-05-28 08:45:00,2025-05-28 11:30:00,108921.6612,108552.87,109022.07,109022.07,Loss,SL,0 days 02:45:00,165.0,-100.0
2025-05-28 11:30:00,2025-05-28 11:45:00,108924.0794,108564.17,109022.07,109022.07,Loss,SL,0 days 00:15:00,15.0,-100.0
2025-05-28 13:45:00,2025-05-28 16:45:00,108870.83720000001,108175.07,109060.27,108175.07,Win,TP,0 days 03:00:00,180.0,367.28971962617896
2025-05-28 20:15:00,2025-05-28 22:45:00,107607.3894,106984.17,107777.07,106984.17,Win,TP,0 days 02:30:00,150.0,367.28971962615424
2025-05-29 02:00:00,2025-05-29 02:15:00,107427.4948,107084.17,107520.97,107520.97,Loss,SL,0 days 00:15:00,15.0,-99.99999999999999
2025-05-29 03:15:00,2025-05-29 03:45:00,107848.80040000001,107372.17,107978.57,107978.57,Loss,SL,0 days 00:30:00,30.0,-100.0
2025-05-29 03:45:00,2025-05-29 04:45:00,108048.916,107372.17,108233.17,108233.17,Loss,SL,0 days 01:00:00,60.0,-100.0
2025-05-29 04:45:00,2025-05-29 05:45:00,108079.4914,107372.17,108272.07,108272.07,Loss,SL,0 days 01:00:00,60.0,-100.0
2025-05-29 05:45:00,2025-05-29 07:30:00,108206.82340000001,107372.17,108434.07,107372.17,Win,TP,0 days 01:45:00,105.0,367.289719626175
2025-05-29 11:00:00,2025-05-29 11:15:00,107889.1454,107622.77,107961.67,107961.67,Loss,SL,0 days 00:15:00,15.0,-100.0
2025-05-29 11:15:00,2025-05-29 11:30:00,107889.1454,107622.77,107961.67,107961.67,Loss,SL,0 days 00:15:00,15.0,-100.0
2025-05-29 12:45:00,2025-05-29 13:45:00,108378.2732,107622.77,108583.97,108583.97,Loss,SL,0 days 01:00:00,60.0,-100.0
2025-05-29 15:15:00,2025-05-29 16:30:00,108582.7118,107622.77,108844.07,107622.77,Win,TP,0 days 01:15:00,75.0,367.2897196261651
2025-05-29 17:45:00,2025-05-29 20:30:00,107475.35900000001,106385.57,107772.07,106385.57,Win,TP,0 days 02:45:00,165.0,367.289719626175
2025-05-30 03:15:00,2025-05-30 03:45:00,105948.162,105184.17,106156.17,105184.17,Win,TP,0 days 00:30:00,30.0,367.2897196261646
2025-05-30 04:30:00,2025-05-30 08:30:00,105802.856,104505.17,106156.17,106156.17,Loss,SL,0 days 04:00:00,240.0,-100.0
2025-05-30 08:30:00,2025-05-30 09:15:00,106161.1744,105834.67,106250.07,105834.67,Win,TP,0 days 00:45:00,45.0,367.28971962615975
2025-05-30 12:00:00,2025-05-30 12:30:00,105170.6952,104669.07,105307.27,104669.07,Win,TP,0 days 00:30:00,30.0,367.2897196261588
2025-05-30 12:45:00,2025-05-30 13:00:00,105145.6786,104552.17,105307.27,105307.27,Loss,SL,0 days 00:15:00,15.0,-100.0
2025-05-30 15:30:00,2025-05-30 15:45:00,105743.019,105077.67,105924.17,105924.17,Loss,SL,0 days 00:15:00,15.0,-100.0
2025-05-30 16:00:00,2025-05-30 17:15:00,105750.093,105077.67,105933.17,105077.67,Win,TP,0 days 01:15:00,75.0,367.28971962615606
2025-05-30 18:15:00,2025-05-30 19:15:00,105727.40800000001,104994.07,105927.07,104994.07,Win,TP,0 days 01:00:00,60.0,367.2897196261761
2025-05-30 22:45:00,2025-05-31 02:15:00,104661.89982,103634.7,104941.57,103634.7,Win,TP,0 days 03:30:00,210.0,367.2897196261701
2025-05-31 04:15:00,2025-05-31 04:30:00,104081.4598,103492.51,104241.81,103492.51,Win,TP,0 days 00:15:00,15.0,367.2897196261678
2025-05-31 15:00:00,2025-05-31 15:15:00,103649.0114,103232.51,103762.41,103762.41,Loss,SL,0 days 00:15:00,15.0,-100.0
2025-05-31 19:30:00,2025-05-31 20:45:00,104638.79100000001,104317.71,104726.21,104317.71,Win,TP,0 days 01:15:00,75.0,367.28971962619806
2025-05-31 22:00:00,2025-06-01 01:00:00,104613.06820000001,104197.51,104726.21,104726.21,Loss,SL,0 days 03:00:00,180.0,-100.0
2025-06-01 02:00:00,2025-06-01 03:00:00,104707.2554,104405.51,104789.41,104405.51,Win,TP,0 days 01:00:00,60.0,367.289719626128
2025-06-01 04:15:00,2025-06-01 04:30:00,104448.2684,104405.51,104459.91,104405.51,Win,TP,0 days 00:15:00,15.0,367.2897196261367
2025-06-01 05:45:00,2025-06-01 06:45:00,104182.31774,103852.52,104272.11,104272.11,Loss,SL,0 days 01:00:00,60.0,-100.0
2025-06-01 08:30:00,2025-06-01 12:30:00,104517.6514,103912.51,104682.41,103912.51,Win,TP,0 days 04:00:00,240.0,367.2897196261706
2025-06-01 15:00:00,2025-06-01 16:00:00,104032.21518,103685.88,104126.51,104126.51,Loss,SL,0 days 01:00:00,60.0,-100.0
2025-06-01 16:00:00,2025-06-01 16:15:00,104035.76116,103702.45,104126.51,104126.51,Loss,SL,0 days 00:15:00,15.0,-100.0
2025-06-01 19:00:00,2025-06-02 00:30:00,104928.65716,103702.45,105262.51,105262.51,Loss,SL,0 days 05:30:00,330.0,-100.0
2025-06-02 00:30:00,2025-06-02 00:45:00,105151.16040000001,104816.01,105242.41,105242.41,Loss,SL,0 days 00:15:00,15.0,-100.0
2025-06-02 01:00:00,2025-06-02 02:00:00,105496.10436,104816.01,105681.27,105681.27,Loss,SL,0 days 01:00:00,60.0,-100.0
2025-06-02 02:00:00,2025-06-02 02:15:00,105609.7726,105347.17,105681.27,105681.27,Loss,SL,0 days 00:15:00,15.0,-100.0
2025-06-02 02:30:00,2025-06-02 03:15:00,105697.8046,105347.17,105793.27,105347.17,Win,TP,0 days 00:45:00,45.0,367.2897196261697
2025-06-02 10:30:00,2025-06-02 11:15:00,105361.94352,104538.75,105586.07,105586.07,Loss,SL,0 days 00:45:00,45.0,-100.0
2025-06-02 11:15:00,2025-06-02 12:30:00,105593.02752,104538.75,105880.07,104538.75,Win,TP,0 days 01:15:00,75.0,367.28971962616464
2025-06-02 15:30:00,2025-06-02 16:30:00,104129.6348,103794.17,104220.97,104220.97,Loss,SL,0 days 01:00:00,60.0,-100.00000000000001
2025-06-02 16:30:00,2025-06-02 16:45:00,104349.79340000001,103794.17,104501.07,103794.17,Win,TP,0 days 00:15:00,15.0,367.289719626182
2025-06-02 17:15:00,2025-06-02 17:30:00,104308.53420000001,103601.37,104501.07,104501.07,Loss,SL,0 days 00:15:00,15.0,-100.0
2025-06-02 17:30:00,2025-06-02 21:15:00,104401.518,103601.37,104619.37,104619.37,Loss,SL,0 days 03:45:00,225.0,-100.0
2025-06-02 21:15:00,2025-06-02 23:00:00,104525.2872,103967.07,104677.27,104677.27,Loss,SL,0 days 01:45:00,105.0,-100.0
2025-06-02 23:00:00,2025-06-02 23:15:00,104527.0634,103975.37,104677.27,104677.27,Loss,SL,0 days 00:15:00,15.0,-100.00000000000001
2025-06-03 01:00:00,2025-06-03 01:15:00,104922.94524,104507.67,105036.01,105036.01,Loss,SL,0 days 00:15:00,15.0,-100.0
2025-06-03 01:15:00,2025-06-03 02:15:00,105486.55440000001,104507.67,105753.07,105753.07,Loss,SL,0 days 01:00:00,60.0,-100.0
2025-06-03 05:30:00,2025-06-03 17:45:00,106038.16919999999,104507.67,106454.87,106454.87,Loss,SL,0 days 12:15:00,735.0,-100.0
2025-06-03 19:30:00,2025-06-04 15:00:00,106356.10100000001,104954.27,106737.77,104954.27,Win,TP,0 days 19:30:00,1170.0,367.2897196261751
2025-06-04 16:30:00,2025-06-04 16:45:00,105104.69416,104708.11,105212.67,104708.11,Win,TP,0 days 00:15:00,15.0,367.28971962616976
2025-06-04 16:45:00,2025-06-04 17:00:00,105104.69416,104708.11,105212.67,104708.11,Win,TP,0 days 00:15:00,15.0,367.28971962616976
2025-06-04 18:00:00,2025-06-04 18:15:00,104974.6592,104100.47,105212.67,105212.67,Loss,SL,0 days 00:15:00,15.0,-100.0
2025-06-04 19:15:00,2025-06-05 15:45:00,105187.9796,104100.47,105484.07,105484.07,Loss,SL,0 days 20:30:00,1230.0,-100.00000000000001
2025-06-05 17:45:00,2025-06-05 19:30:00,104654.19102,103808.4,104884.47,103808.4,Win,TP,0 days 01:45:00,105.0,367.28971962616566
2025-06-06 00:30:00,2025-06-06 01:45:00,101331.98656,100406.11,101584.07,101584.07,Loss,SL,0 days 01:15:00,75.0,-100.0
2025-06-06 02:45:00,2025-06-06 03:45:00,101470.24396,100406.11,101759.97,101759.97,Loss,SL,0 days 01:00:00,60.0,-100.0
2025-06-06 05:30:00,2025-06-06 05:45:00,101793.5678,101465.57,101882.87,101882.87,Loss,SL,0 days 00:15:00,15.0,-100.00000000000001
2025-06-06 14:00:00,2025-06-06 14:15:00,103677.8404,103484.17,103730.57,103730.57,Loss,SL,0 days 00:15:00,15.0,-100.0
2025-06-06 15:30:00,2025-06-06 16:30:00,104062.3227,103455.57,104227.52,104227.52,Loss,SL,0 days 01:00:00,60.0,-100.0
2025-06-06 16:30:00,2025-06-06 16:45:00,104062.3227,103455.57,104227.52,104227.52,Loss,SL,0 days 00:15:00,15.0,-100.0
2025-06-06 17:00:00,2025-06-06 17:15:00,104062.3227,103455.57,104227.52,104227.52,Loss,SL,0 days 00:15:00,15.0,-100.0
2025-06-06 19:15:00,2025-06-06 20:00:00,105077.05200000001,104537.07,105224.07,104537.07,Win,TP,0 days 00:45:00,45.0,367.2897196261797
2025-06-06 23:30:00,2025-06-07 03:15:00,104436.86224,103994.47,104557.31,103994.47,Win,TP,0 days 03:45:00,225.0,367.2897196261829
2025-06-07 03:30:00,2025-06-07 03:45:00,104294.7616,103799.11,104429.71,104429.71,Loss,SL,0 days 00:15:00,15.0,-100.0
2025-06-07 03:45:00,2025-06-07 04:00:00,104294.7616,103799.11,104429.71,104429.71,Loss,SL,0 days 00:15:00,15.0,-100.0
2025-06-07 04:45:00,2025-06-07 05:45:00,104355.9124,103799.11,104507.51,104507.51,Loss,SL,0 days 01:00:00,60.0,-100.0
2025-06-07 05:45:00,2025-06-07 06:00:00,104452.93999999999,104252.51,104507.51,104507.51,Loss,SL,0 days 00:15:00,15.0,-100.0
2025-06-07 08:30:00,2025-06-07 08:45:00,104781.914,104574.41,104838.41,104838.41,Loss,SL,0 days 00:15:00,15.0,-100.0
2025-06-07 08:45:00,2025-06-07 09:45:00,104859.1778,104574.41,104936.71,104936.71,Loss,SL,0 days 01:00:00,60.0,-100.0
2025-06-07 09:45:00,2025-06-07 10:00:00,104888.4102,104711.01,104936.71,104936.71,Loss,SL,0 days 00:15:00,15.0,-100.00000000000001
2025-06-07 19:30:00,2025-06-07 21:00:00,105400.5142,104622.61,105612.31,105612.31,Loss,SL,0 days 01:30:00,90.0,-100.0
2025-06-07 21:00:00,2025-06-07 21:15:00,105525.1692,105205.11,105612.31,105612.31,Loss,SL,0 days 00:15:00,15.0,-100.0
2025-06-07 22:00:00,2025-06-07 23:15:00,105695.57400000001,105205.11,105829.11,105829.11,Loss,SL,0 days 01:15:00,75.0,-100.0
2025-06-08 03:30:00,2025-06-08 04:45:00,105520.8462,105205.11,105606.81,105606.81,Loss,SL,0 days 01:15:00,75.0,-100.00000000000001
2025-06-08 04:45:00,2025-06-08 11:45:00,105641.2372,105330.61,105725.81,105330.61,Win,TP,0 days 07:00:00,420.0,367.2897196261954
2025-06-08 14:00:00,2025-06-08 14:15:00,105438.77320000001,104911.21,105582.41,105582.41,Loss,SL,0 days 00:15:00,15.0,-100.0
2025-06-08 14:15:00,2025-06-08 14:30:00,105438.77320000001,104911.21,105582.41,105582.41,Loss,SL,0 days 00:15:00,15.0,-100.0
2025-06-08 15:45:00,2025-06-08 16:30:00,105648.65999999999,105432.51,105707.51,105707.51,Loss,SL,0 days 00:45:00,45.0,-100.0
2025-06-08 16:45:00,2025-06-08 17:00:00,105935.1674,105482.51,106058.41,105482.51,Win,TP,0 days 00:15:00,15.0,367.2897196261838
2025-06-08 18:00:00,2025-06-08 19:00:00,105904.8278,105482.51,106019.81,106019.81,Loss,SL,0 days 01:00:00,60.0,-100.0
2025-06-08 19:00:00,2025-06-08 19:15:00,105904.8278,105482.51,106019.81,106019.81,Loss,SL,0 days 00:15:00,15.0,-100.0
2025-06-08 21:15:00,2025-06-09 00:45:00,106211.7044,105952.01,106282.41,106282.41,Loss,SL,0 days 03:30:00,210.0,-100.0
2025-06-09 00:45:00,2025-06-09 01:00:00,106373.40676,106079.71,106453.37,106079.71,Win,TP,0 days 00:15:00,15.0,367.2897196261701
2025-06-09 03:30:00,2025-06-09 04:00:00,105823.7966,105495.17,105913.27,105495.17,Win,TP,0 days 00:30:00,30.0,367.2897196261612
2025-06-09 06:45:00,2025-06-09 07:00:00,105577.2822,105248.97,105666.67,105666.67,Loss,SL,0 days 00:15:00,15.0,-100.0
2025-06-09 09:45:00,2025-06-09 11:30:00,105554.924,105249.17,105638.17,105638.17,Loss,SL,0 days 01:45:00,105.0,-100.0
2025-06-09 11:30:00,2025-06-09 11:45:00,105590.0628,105413.37,105638.17,105638.17,Loss,SL,0 days 00:15:00,15.0,-100.0
2025-06-09 17:30:00,2025-06-09 17:45:00,107660.1214,106791.67,107896.57,107896.57,Loss,SL,0 days 00:15:00,15.0,-100.0
2025-06-09 18:00:00,2025-06-09 19:30:00,107712.3118,106791.67,107962.97,107962.97,Loss,SL,0 days 01:30:00,90.0,-100.0
2025-06-09 19:30:00,2025-06-09 19:45:00,107874.0744,107547.57,107962.97,107962.97,Loss,SL,0 days 00:15:00,15.0,-99.99999999999999
2025-06-09 19:45:00,2025-06-09 20:00:00,107874.0744,107547.57,107962.97,107962.97,Loss,SL,0 days 00:15:00,15.0,-99.99999999999999
2025-06-09 20:00:00,2025-06-09 20:15:00,107881.9068,107584.17,107962.97,107962.97,Loss,SL,0 days 00:15:00,15.0,-100.0
2025-06-09 22:15:00,2025-06-10 00:00:00,108594.23616,108207.87,108699.43,108699.43,Loss,SL,0 days 01:45:00,105.0,-100.0
2025-06-10 01:00:00,2025-06-12 01:15:00,110121.78880000001,108262.27,110628.07,108262.27,Win,TP,2 days 00:15:00,2895.0,367.289719626171
2025-06-12 03:15:00,2025-06-12 06:15:00,108599.6352,107987.97,108766.17,107987.97,Win,TP,0 days 03:00:00,180.0,367.2897196261833
2025-06-12 08:15:00,2025-06-12 09:30:00,107749.74134000001,107284.28,107876.47,107876.47,Loss,SL,0 days 01:15:00,75.0,-100.0
2025-06-12 09:30:00,2025-06-12 10:30:00,107856.06120000001,107565.87,107935.07,107565.87,Win,TP,0 days 01:00:00,60.0,367.28971962620676
2025-06-12 11:45:00,2025-06-12 13:00:00,107696.9194,107384.17,107782.07,107384.17,Win,TP,0 days 01:15:00,75.0,367.2897196261339
2025-06-12 15:30:00,2025-06-12 16:15:00,107254.9584,106815.27,107374.67,106815.27,Win,TP,0 days 00:45:00,45.0,367.28971962618255
2025-06-12 17:00:00,2025-06-12 17:15:00,107192.43616,106523.11,107374.67,107374.67,Loss,SL,0 days 00:15:00,15.0,-100.0
2025-06-12 19:15:00,2025-06-12 20:00:00,107554.364,106824.17,107753.17,107753.17,Loss,SL,0 days 00:45:00,45.0,-100.0
2025-06-12 21:15:00,2025-06-12 22:45:00,108044.2778,106824.17,108376.47,106824.17,Win,TP,0 days 01:30:00,90.0,367.28971962616214
2025-06-13 07:15:00,2025-06-13 09:45:00,103898.5288,104562.07,103717.87,104562.07,Win,TP,0 days 02:30:00,150.0,367.2897196261625
2025-06-13 09:45:00,2025-06-13 10:00:00,103902.5576,104447.57,103754.17,104447.57,Win,TP,0 days 00:15:00,15.0,367.2897196261683
2025-06-13 13:00:00,2025-06-13 14:00:00,104453.1816,104853.57,104344.17,104853.57,Win,TP,0 days 01:00:00,60.0,367.2897196261848
2025-06-13 17:00:00,2025-06-13 17:15:00,104535.6358,105238.87,104344.17,104344.17,Loss,SL,0 days 00:15:00,15.0,-100.0
2025-06-13 21:30:00,2025-06-13 23:30:00,104767.8562,105414.97,104591.67,105414.97,Win,TP,0 days 02:00:00,120.0,367.2897196261793
2025-06-14 04:00:00,2025-06-14 05:00:00,105533.93816,106156.01,105364.57,105364.57,Loss,SL,0 days 01:00:00,60.0,-100.0
2025-06-14 06:45:00,2025-06-14 12:00:00,105188.0322,105382.41,105135.11,105135.11,Loss,SL,0 days 05:15:00,315.0,-100.0
2025-06-14 13:15:00,2025-06-14 15:30:00,104881.1342,105345.11,104754.81,104754.81,Loss,SL,0 days 02:15:00,135.00000000000003,-100.0
2025-06-14 15:30:00,2025-06-14 16:00:00,104739.51060000001,105032.61,104659.71,105032.61,Win,TP,0 days 00:30:00,30.0,367.2897196261475
2025-06-14 18:30:00,2025-06-14 19:30:00,104662.64180000001,105066.41,104552.71,104552.71,Loss,SL,0 days 01:00:00,60.0,-100.0
2025-06-14 19:45:00,2025-06-14 23:00:00,104450.186,105066.41,104282.41,104282.41,Loss,SL,0 days 03:15:00,195.0,-100.0
2025-06-14 23:00:00,2025-06-15 01:00:00,104380.44440000001,104993.21,104213.61,104993.21,Win,TP,0 days 02:00:00,120.0,367.2897196261521
2025-06-15 03:30:00,2025-06-15 03:45:00,105240.25880000001,105420.41,105191.21,105420.41,Win,TP,0 days 00:15:00,15.0,367.28971962612303
2025-06-15 04:45:00,2025-06-15 08:30:00,105391.1004,105614.01,105330.41,105614.01,Win,TP,0 days 03:45:00,225.0,367.2897196262137
2025-06-15 09:15:00,2025-06-15 09:30:00,105535.4614,106081.81,105386.71,105386.71,Loss,SL,0 days 00:15:00,15.0,-100.0
2025-06-15 10:00:00,2025-06-15 11:45:00,105327.04564,106081.81,105121.55,105121.55,Loss,SL,0 days 01:45:00,105.0,-100.0
2025-06-15 11:45:00,2025-06-15 20:00:00,105142.0706,105427.31,105064.41,105427.31,Win,TP,0 days 08:15:00,495.00000000000006,367.2897196261433
2025-06-15 22:30:00,2025-06-15 22:45:00,105205.4788,105723.61,105064.41,105064.41,Loss,SL,0 days 00:15:00,15.0,-100.0
2025-06-15 23:00:00,2025-06-15 23:15:00,105205.4788,105723.61,105064.41,105064.41,Loss,SL,0 days 00:15:00,15.0,-100.0
2025-06-16 00:00:00,2025-06-16 04:45:00,104669.4268,105723.61,104382.41,105723.61,Win,TP,0 days 04:45:00,285.0,367.2897196261711
2025-06-16 12:00:00,2025-06-16 12:30:00,106946.1066,107179.47,106882.57,106882.57,Loss,SL,0 days 00:30:00,30.0,-100.0
2025-06-16 12:45:00,2025-06-16 13:45:00,106894.152,107179.47,106816.47,106816.47,Loss,SL,0 days 01:00:00,60.0,-100.0
2025-06-16 14:15:00,2025-06-16 16:00:00,106658.776,107153.17,106524.17,106524.17,Loss,SL,0 days 01:45:00,105.0,-100.0
2025-06-16 16:00:00,2025-06-16 16:30:00,106606.453,106908.67,106524.17,106524.17,Loss,SL,0 days 00:30:00,30.0,-100.0
2025-06-16 16:30:00,2025-06-16 16:45:00,106535.713,106908.67,106434.17,106908.67,Win,TP,0 days 00:15:00,15.0,367.28971962614463
2025-06-16 16:45:00,2025-06-16 17:00:00,106535.713,106908.67,106434.17,106908.67,Win,TP,0 days 00:15:00,15.0,367.28971962614463
2025-06-16 18:45:00,2025-06-16 19:30:00,107334.812,107730.17,107227.17,107730.17,Win,TP,0 days 00:45:00,45.0,367.28971962613736
2025-06-16 20:45:00,2025-06-16 21:00:00,107583.3452,107730.17,107543.37,107730.17,Win,TP,0 days 00:15:00,15.0,367.2897196261666
2025-06-16 23:00:00,2025-06-17 00:30:00,108448.70964,108838.77,108342.51,108342.51,Loss,SL,0 days 01:30:00,90.0,-100.0
2025-06-17 00:30:00,2025-06-17 01:00:00,108356.82376,108704.11,108262.27,108704.11,Win,TP,0 days 00:30:00,30.0,367.28971962618806
2025-06-17 01:30:00,2025-06-17 01:45:00,108395.3352,108884.07,108262.27,108262.27,Loss,SL,0 days 00:15:00,15.0,-100.0
2025-06-17 03:30:00,2025-06-17 12:45:00,106658.12586,108884.07,106052.08,106052.08,Loss,SL,0 days 09:15:00,555.0,-100.0
2025-06-17 15:00:00,2025-06-17 15:45:00,105521.33432,105800.27,105445.39,105445.39,Loss,SL,0 days 00:45:00,45.0,-100.0
2025-06-17 15:45:00,2025-06-17 16:00:00,105521.33432,105800.27,105445.39,105445.39,Loss,SL,0 days 00:15:00,15.0,-100.0
2025-06-17 16:30:00,2025-06-17 16:45:00,105521.33432,105800.27,105445.39,105445.39,Loss,SL,0 days 00:15:00,15.0,-100.0
2025-06-17 17:15:00,2025-06-17 17:30:00,105521.33432,105800.27,105445.39,105445.39,Loss,SL,0 days 00:15:00,15.0,-100.0
2025-06-17 21:15:00,2025-06-17 21:45:00,103689.7072,104176.87,103557.07,104176.87,Win,TP,0 days 00:30:00,30.0,367.2897196261686
2025-06-18 00:45:00,2025-06-18 01:45:00,104304.24604,104751.37,104182.51,104182.51,Loss,SL,0 days 01:00:00,60.0,-100.0
2025-06-18 01:45:00,2025-06-18 03:30:00,104262.5566,104751.37,104129.47,104751.37,Win,TP,0 days 01:45:00,105.0,367.2897196261811
2025-06-18 04:45:00,2025-06-18 06:30:00,104712.70800000001,105119.07,104602.07,105119.07,Win,TP,0 days 01:45:00,105.0,367.2897196261417
2025-06-18 10:00:00,2025-06-18 12:30:00,104825.1662,105484.07,104645.77,104645.77,Loss,SL,0 days 02:30:00,150.0,-100.0
2025-06-18 12:30:00,2025-06-18 12:45:00,104801.6896,105258.67,104677.27,104677.27,Loss,SL,0 days 00:15:00,15.0,-100.0
2025-06-18 13:45:00,2025-06-18 16:00:00,104360.5864,105258.67,104116.07,104116.07,Loss,SL,0 days 02:15:00,135.00000000000003,-100.0
2025-06-18 16:00:00,2025-06-18 16:15:00,104272.41840000001,104846.67,104116.07,104116.07,Loss,SL,0 days 00:15:00,15.0,-100.0
2025-06-18 16:45:00,2025-06-18 17:00:00,103972.3236,104846.67,103734.27,104846.67,Win,TP,0 days 00:15:00,15.0,367.2897196261672
2025-06-18 18:15:00,2025-06-18 20:00:00,104337.81246,105284.07,104080.18,104080.18,Loss,SL,0 days 01:45:00,105.0,-100.0
2025-06-18 20:00:00,2025-06-18 20:15:00,104260.17326,104921.27,104080.18,104080.18,Loss,SL,0 days 00:15:00,15.0,-100.0
2025-06-18 20:30:00,2025-06-18 21:45:00,103821.5774,104921.27,103522.17,103522.17,Loss,SL,0 days 01:15:00,75.0,-100.0
2025-06-18 21:45:00,2025-06-18 22:00:00,103761.14379999999,104638.87,103522.17,103522.17,Loss,SL,0 days 00:15:00,15.0,-100.0
2025-06-19 02:30:00,2025-06-19 03:30:00,104667.25696,105080.41,104554.77,105080.41,Win,TP,0 days 01:00:00,60.0,367.2897196261896
2025-06-19 04:00:00,2025-06-19 16:45:00,104547.70602,105169.77,104378.34,104378.34,Loss,SL,0 days 12:45:00,765.0,-100.0
2025-06-19 16:45:00,2025-06-19 17:45:00,104321.3582,104845.07,104178.77,104178.77,Loss,SL,0 days 01:00:00,60.0,-100.0
2025-06-19 17:45:00,2025-06-19 18:45:00,104216.3486,104845.07,104045.17,104045.17,Loss,SL,0 days 01:00:00,60.0,-100.00000000000001
2025-06-19 19:30:00,2025-06-19 19:45:00,104089.0486,104364.07,104014.17,104014.17,Loss,SL,0 days 00:15:00,15.0,-100.0
2025-06-19 19:45:00,2025-06-19 20:00:00,104089.0486,104364.07,104014.17,104014.17,Loss,SL,0 days 00:15:00,15.0,-100.0
2025-06-19 20:15:00,2025-06-19 20:30:00,103963.52440000001,104364.07,103854.47,104364.07,Win,TP,0 days 00:15:00,15.0,367.28971962613855
2025-06-19 22:30:00,2025-06-20 02:15:00,104198.79980000001,104765.27,104044.57,104765.27,Win,TP,0 days 03:45:00,225.0,367.2897196261634
2025-06-20 04:15:00,2025-06-20 07:30:00,104415.06820000001,104754.07,104322.77,104322.77,Loss,SL,0 days 03:15:00,195.0,-100.0
2025-06-20 07:45:00,2025-06-20 09:00:00,104271.9562,104643.97,104170.67,104643.97,Win,TP,0 days 01:15:00,75.0,367.28971962616055
2025-06-20 12:15:00,2025-06-20 16:30:00,105864.1854,106470.27,105699.17,105699.17,Loss,SL,0 days 04:15:00,255.00000000000003,-100.0
2025-06-20 16:30:00,2025-06-20 16:45:00,105813.9532,106095.97,105737.17,105737.17,Loss,SL,0 days 00:15:00,15.0,-100.0
2025-06-20 16:45:00,2025-06-20 17:00:00,105813.9532,106095.97,105737.17,105737.17,Loss,SL,0 days 00:15:00,15.0,-100.0
2025-06-20 17:45:00,2025-06-20 19:30:00,104291.6284,106095.97,103800.37,103800.37,Loss,SL,0 days 01:45:00,105.0,-100.0
2025-06-20 21:00:00,2025-06-21 22:30:00,103088.734,106095.97,102269.97,102269.97,Loss,SL,1 days 01:30:00,1530.0,-100.0
2025-06-22 05:00:00,2025-06-22 08:15:00,102038.8036,102842.41,101820.01,102842.41,Win,TP,0 days 03:15:00,195.0,367.28971962616254
2025-06-22 13:15:00,2025-06-22 16:15:00,102250.6498,102868.21,102082.51,102082.51,Loss,SL,0 days 03:00:00,180.0,-100.0
2025-06-22 20:00:00,2025-06-22 23:00:00,99942.0268,98598.91,100307.71,98598.91,Win,TP,0 days 03:00:00,180.0,367.2897196261697
2025-06-22 23:45:00,2025-06-23 01:00:00,99293.8626,98107.71,99616.81,99616.81,Loss,SL,0 days 01:15:00,75.0,-100.00000000000001
2025-06-23 01:00:00,2025-06-23 01:15:00,99293.8626,98107.71,99616.81,99616.81,Loss,SL,0 days 00:15:00,15.0,-100.00000000000001
2025-06-23 03:30:00,2025-06-23 03:45:00,100851.795,100409.67,100972.17,100972.17,Loss,SL,0 days 00:15:00,15.0,-100.0
2025-06-23 03:45:00,2025-06-23 08:45:00,101307.1248,100409.67,101551.47,101551.47,Loss,SL,0 days 05:00:00,300.0,-100.0
2025-06-23 10:00:00,2025-06-23 12:15:00,101955.1956,101570.37,102059.97,101570.37,Win,TP,0 days 02:15:00,135.00000000000003,367.28971962619704
2025-06-23 15:30:00,2025-06-23 15:45:00,101417.8526,101053.07,101517.17,101517.17,Loss,SL,0 days 00:15:00,15.0,-100.0
2025-06-23 15:45:00,2025-06-23 16:00:00,101417.8526,101053.07,101517.17,101517.17,Loss,SL,0 days 00:15:00,15.0,-100.0
2025-06-23 16:30:00,2025-06-23 16:45:00,101349.5652,100733.97,101517.17,101517.17,Loss,SL,0 days 00:15:00,15.0,-100.0
2025-06-23 20:15:00,2025-06-23 20:30:00,101911.2484,99534.07,102558.47,102558.47,Loss,SL,0 days 00:15:00,15.0,-100.0
2025-06-23 22:45:00,2025-06-23 23:00:00,103104.4108,102599.17,103241.97,103241.97,Loss,SL,0 days 00:15:00,15.0,-100.0
2025-06-23 23:00:00,2025-06-23 23:15:00,103104.4108,102599.17,103241.97,103241.97,Loss,SL,0 days 00:15:00,15.0,-100.0
2025-06-24 01:45:00,2025-06-24 19:45:00,105488.4918,103553.91,106015.21,106015.21,Loss,SL,0 days 18:00:00,1080.0000000000002,-100.0
2025-06-24 20:30:00,2025-06-25 03:00:00,105965.19422,105071.3,106208.57,106208.57,Loss,SL,0 days 06:30:00,390.0,-100.0
2025-06-25 03:45:00,2025-06-25 04:00:00,105988.57044,105739.77,106056.31,106056.31,Loss,SL,0 days 00:15:00,15.0,-99.99999999999999
